ID,name,description
74621c87-2ca4-4099-b3ac-3861f4c23821,Traditional Dairy #35,"High quality, select items in the Traditional Dairy #35 department."
a181dc59-e26f-48bb-bab8-a1fd6e8461f2,Vintage Grains #35,"High quality, select items in the Vintage Grains #35 department."
538e54e1-c2f4-4cd9-b50f-32b4d3cf577c,Eco-Friendly Meats #35,"High quality, select items in the Eco-Friendly Meats #35 department."
5ff22d81-ee3f-45cd-bd14-ef399445f94d,Diet Produce #35,"High quality, select items in the Diet Produce #35 department."
251af7f9-dd8b-458f-b4b7-fd7071872490,Gluten-Free Seafood #35,"High quality, select items in the Gluten-Free Seafood #35 department."
a67949bb-7ffe-4745-8246-2cc4910d6f8c,Premium Breads #35,"High quality, select items in the Premium Breads #35 department."
363649b5-412e-4357-bf16-af72fa0cba2b,Organic Desserts #35,"High quality, select items in the Organic Desserts #35 department."
25483f8e-4948-4609-9b87-09762669b8e6,Gourmet Sauces #35,"High quality, select items in the Gourmet Sauces #35 department."
cf0ec7a4-1769-4423-8c9b-99db3a409fae,Fresh Beverages #35,"High quality, select items in the Fresh Beverages #35 department."
2e14c0f7-bf1e-4a76-823a-b78b27d23cdc,Selected Spices #35,"High quality, select items in the Selected Spices #35 department."
1d8b776e-5cf6-4e85-8578-8db1f853a173,Signature Oils #35,"High quality, select items in the Signature Oils #35 department."
88054c3f-61e7-4663-9f3f-15ca2a797c25,Artisanal Extracts #35,"High quality, select items in the Artisanal Extracts #35 department."
ff309a5d-85f3-4bd7-afda-c2f082c15ff5,Local Beverages #35,"High quality, select items in the Local Beverages #35 department."
ae82a052-f15c-4cb7-89a1-fa75c81ca238,Imported Condiments #35,"High quality, select items in the Imported Condiments #35 department."
8239d31c-39db-4f7f-8d90-f3bd3dad1e64,Specialty Confections #35,"High quality, select items in the Specialty Confections #35 department."
56d36b23-e7f5-4d9c-a739-0efcd48d556d,Deluxe Dairy #35,"High quality, select items in the Deluxe Dairy #35 department."
29edc8ae-217a-406c-a0de-7c2e248509ba,Traditional Grains #35,"High quality, select items in the Traditional Grains #35 department."
94717678-1e2c-4efd-b273-92738ab8c432,Vintage Meats #35,"High quality, select items in the Vintage Meats #35 department."
83d03804-f736-4449-82ef-94fdaf0d5533,Eco-Friendly Produce #35,"High quality, select items in the Eco-Friendly Produce #35 department."
77a8fc92-1fe6-4448-96bc-d10f26b7ae7c,Diet Seafood #35,"High quality, select items in the Diet Seafood #35 department."
4f432522-72f6-439f-a420-a0487fcd03d7,Gluten-Free Snacks #35,"High quality, select items in the Gluten-Free Snacks #35 department."
aeba2402-65da-4b12-8b22-c0b13c522dc5,Premium Desserts #35,"High quality, select items in the Premium Desserts #35 department."
233dd23c-f8d3-4bbf-9eeb-f41fa11f4af4,Organic Sauces #35,"High quality, select items in the Organic Sauces #35 department."
babc0ef4-091c-4cb9-97b3-0b03d6ded66d,Gourmet Beverages #35,"High quality, select items in the Gourmet Beverages #35 department."
32d815bd-39c6-47bc-ba44-35f7bbe975a5,Fresh Spices #35,"High quality, select items in the Fresh Spices #35 department."
88f5336f-b5c2-4ca8-8a7f-b0228545d189,Selected Oils #35,"High quality, select items in the Selected Oils #35 department."
d8b3907f-23ca-406a-8be5-594dbe035a83,Signature Extracts #35,"High quality, select items in the Signature Extracts #35 department."
8f78de47-890e-4f71-b42a-7eae02bc5192,Artisanal Beverages #35,"High quality, select items in the Artisanal Beverages #35 department."
356fd2e4-9e0b-4430-af09-cd4db0d38b81,Local Condiments #35,"High quality, select items in the Local Condiments #35 department."
b685972a-a79e-48ee-bf76-584459575bfb,Imported Confections #35,"High quality, select items in the Imported Confections #35 department."
008420de-0885-4323-8cf7-25e012524ead,Specialty Dairy #35,"High quality, select items in the Specialty Dairy #35 department."
5135f945-08d6-4c7e-95c0-c52286dbc096,Deluxe Grains #35,"High quality, select items in the Deluxe Grains #35 department."
ccb685e8-0ec9-4f49-855f-8c5bebd17c50,Traditional Meats #35,"High quality, select items in the Traditional Meats #35 department."
a3551e5b-135d-4db5-96ec-7f288f8d26fd,Vintage Produce #35,"High quality, select items in the Vintage Produce #35 department."
ce3c7ae6-e19d-47de-95d7-212d83af87a8,Eco-Friendly Seafood #35,"High quality, select items in the Eco-Friendly Seafood #35 department."
a1c9db4b-62ac-4356-a0f3-c65afb3c2e3f,Diet Snacks #35,"High quality, select items in the Diet Snacks #35 department."
43ffce3a-a2a3-4a24-ac00-9b7b56692f7b,Gluten-Free Breads #35,"High quality, select items in the Gluten-Free Breads #35 department."
aa323866-7d5a-436c-8d93-42c3db7de2c0,Premium Sauces #35,"High quality, select items in the Premium Sauces #35 department."
eab3818f-5872-48ce-a419-58df27bf65c6,Organic Beverages #35,"High quality, select items in the Organic Beverages #35 department."
bc020587-685e-4be9-b849-c930a2e764b2,Gourmet Spices #35,"High quality, select items in the Gourmet Spices #35 department."
3a2dd592-e37e-477b-b6bc-ece4f78d9dfa,Fresh Oils #35,"High quality, select items in the Fresh Oils #35 department."
feda13e5-d284-4e27-b235-414d72c03cba,Selected Extracts #35,"High quality, select items in the Selected Extracts #35 department."
63a60367-bcee-44bd-83fb-284b7134d6c5,Signature Beverages #35,"High quality, select items in the Signature Beverages #35 department."
6a997fea-0b6c-4a8b-884b-3c7bd0f4a2f1,Artisanal Condiments #35,"High quality, select items in the Artisanal Condiments #35 department."
712f9dde-aea8-4119-8976-b8247c5ef612,Local Confections #35,"High quality, select items in the Local Confections #35 department."
830ac079-0e7c-4d6f-8896-b41ffca35aeb,Imported Dairy #35,"High quality, select items in the Imported Dairy #35 department."
e387d7e7-d861-44f2-bbcc-5e0f2b8e7b5d,Specialty Grains #35,"High quality, select items in the Specialty Grains #35 department."
4d9f8b74-1934-4f0c-9aab-575489b8b721,Deluxe Meats #35,"High quality, select items in the Deluxe Meats #35 department."
03b20196-fc12-45da-8b33-fcade7d6c948,Traditional Produce #35,"High quality, select items in the Traditional Produce #35 department."
557c4817-594d-408e-ad60-4698e0e8f51e,Vintage Seafood #35,"High quality, select items in the Vintage Seafood #35 department."
e27db37c-ec97-47f1-837a-e2248290ad62,Eco-Friendly Snacks #35,"High quality, select items in the Eco-Friendly Snacks #35 department."
153946f6-01c2-40ac-ae22-9d3da97b2d94,Diet Breads #35,"High quality, select items in the Diet Breads #35 department."
9e846fcf-f629-460a-be12-9c2033c413ef,Gluten-Free Desserts #35,"High quality, select items in the Gluten-Free Desserts #35 department."
7a9e9923-142e-49a4-9e97-356bc668cfc1,Premium Beverages #35,"High quality, select items in the Premium Beverages #35 department."
02814f7d-2a02-4b69-b2ae-ddd29f2349e7,Organic Spices #35,"High quality, select items in the Organic Spices #35 department."
87289f10-7764-4da3-a9b1-94ad1ed2dd77,Gourmet Oils #35,"High quality, select items in the Gourmet Oils #35 department."
f2d99d36-3436-4b3b-9322-9c40ec4cd09e,Fresh Extracts #35,"High quality, select items in the Fresh Extracts #35 department."
d66c835f-388c-498a-a596-87a790cc9b1a,Selected Beverages #35,"High quality, select items in the Selected Beverages #35 department."
3dd138b4-98ea-4244-83c8-83e7b3ca1453,Signature Condiments #35,"High quality, select items in the Signature Condiments #35 department."
85ca35c1-e4fc-4146-8b25-f3bd54fd8675,Artisanal Confections #35,"High quality, select items in the Artisanal Confections #35 department."
d09964fb-94e2-4de2-a7c0-98a8aaa5a4d5,Local Dairy #35,"High quality, select items in the Local Dairy #35 department."
28944855-ec26-4812-861d-ab11f24297e4,Imported Grains #35,"High quality, select items in the Imported Grains #35 department."
26a9f195-ee7c-43fb-bf4f-b6877b9ea250,Specialty Meats #35,"High quality, select items in the Specialty Meats #35 department."
1c3c4707-b9cb-4eda-9d86-2a7148f52abf,Deluxe Produce #35,"High quality, select items in the Deluxe Produce #35 department."
b97c4e7a-df6d-4739-9c3b-48388a3e9f89,Traditional Seafood #35,"High quality, select items in the Traditional Seafood #35 department."
bb516615-2e3e-4f4e-bfa4-fe1ea098fa41,Vintage Snacks #35,"High quality, select items in the Vintage Snacks #35 department."
87031896-9047-49ca-9098-b6329d8fdacf,Eco-Friendly Breads #35,"High quality, select items in the Eco-Friendly Breads #35 department."
25478c4e-d8f3-41ef-bfe3-316ab9f22fe7,Diet Desserts #35,"High quality, select items in the Diet Desserts #35 department."
06332ed6-b190-40a0-b738-59c8f31f80e4,Gluten-Free Sauces #35,"High quality, select items in the Gluten-Free Sauces #35 department."
a11f5398-1c0c-4d76-abaa-119b5fb9d118,Premium Spices #35,"High quality, select items in the Premium Spices #35 department."
a9a84209-df3f-4f55-b6be-88123c7de539,Organic Oils #35,"High quality, select items in the Organic Oils #35 department."
a1df336e-e360-4d9e-8950-96177c54949e,Gourmet Extracts #35,"High quality, select items in the Gourmet Extracts #35 department."
b375f7b1-e05d-4ba9-9bd2-c4dafa1a4e64,Fresh Beverages #35,"High quality, select items in the Fresh Beverages #35 department."
a263430c-3632-4a59-be7e-6ae24e6eba4b,Selected Condiments #35,"High quality, select items in the Selected Condiments #35 department."
e09afee3-b713-4459-a0f5-56b8d50b42b0,Signature Confections #35,"High quality, select items in the Signature Confections #35 department."
44f0a30a-0c10-4963-a7f3-b73a194306e2,Artisanal Dairy #35,"High quality, select items in the Artisanal Dairy #35 department."
aa648015-5ce8-4be5-9e84-5bd606d1fcd6,Local Grains #35,"High quality, select items in the Local Grains #35 department."
764a78e9-0e87-426f-ad49-8437cc59a4b1,Imported Meats #35,"High quality, select items in the Imported Meats #35 department."
f5b8a1a7-c303-455e-ad72-a0b95cb76265,Specialty Produce #35,"High quality, select items in the Specialty Produce #35 department."
6e8a52a5-7465-462a-bc14-8e5295babdd8,Deluxe Seafood #35,"High quality, select items in the Deluxe Seafood #35 department."
3809cf8f-e18f-4c86-b53f-ff4d3cc87332,Traditional Snacks #35,"High quality, select items in the Traditional Snacks #35 department."
46919089-f6de-4511-b5e3-027c3377a68e,Vintage Breads #35,"High quality, select items in the Vintage Breads #35 department."
607aca91-2d8f-47ca-8394-b32474efd578,Eco-Friendly Desserts #35,"High quality, select items in the Eco-Friendly Desserts #35 department."
35eba1f1-09b3-4a00-a99f-806e504132f1,Diet Sauces #35,"High quality, select items in the Diet Sauces #35 department."
c5084625-c4cd-496d-964b-eef23aa7f592,Gluten-Free Beverages #35,"High quality, select items in the Gluten-Free Beverages #35 department."
77c54004-0740-412b-a62e-dccad232a285,Premium Oils #35,"High quality, select items in the Premium Oils #35 department."
a5bc6c3c-fbec-421d-9ea5-a512be38e0f2,Organic Extracts #35,"High quality, select items in the Organic Extracts #35 department."
15146686-4bc6-4dbf-85f7-9bbec476deff,Gourmet Beverages #35,"High quality, select items in the Gourmet Beverages #35 department."
946c9b8c-5de1-4027-9448-520b1563b72b,Fresh Condiments #35,"High quality, select items in the Fresh Condiments #35 department."
6e19fa22-120e-458f-87cc-f284e8e3fc65,Selected Confections #35,"High quality, select items in the Selected Confections #35 department."
77620409-830c-4383-9bdf-dd4a94823fdc,Signature Dairy #35,"High quality, select items in the Signature Dairy #35 department."
d65ff7dd-5b87-4ff3-a767-06eda4bb3b63,Artisanal Grains #35,"High quality, select items in the Artisanal Grains #35 department."
60e48ba1-6173-4e6e-ab8e-e30ff3ead633,Local Meats #35,"High quality, select items in the Local Meats #35 department."
9558789c-cd3e-4292-b3a7-3d61e1acfe16,Imported Produce #35,"High quality, select items in the Imported Produce #35 department."
f5650c4e-092b-4cbc-aec5-89e632b0a837,Specialty Seafood #35,"High quality, select items in the Specialty Seafood #35 department."
04921e63-d5ec-4afa-a951-26b50659f8ee,Deluxe Snacks #35,"High quality, select items in the Deluxe Snacks #35 department."
950cbe9d-5e51-4d4a-ad26-69413a89f028,Traditional Breads #35,"High quality, select items in the Traditional Breads #35 department."
7b42862d-a75b-4844-b886-1f58693e09c1,Vintage Desserts #35,"High quality, select items in the Vintage Desserts #35 department."
50c85d35-930a-48af-9199-2611d52f8564,Eco-Friendly Sauces #35,"High quality, select items in the Eco-Friendly Sauces #35 department."
3875b32e-1e9b-45d7-92e5-d3058e1bba5d,Diet Beverages #35,"High quality, select items in the Diet Beverages #35 department."
f7e22f4d-c8b0-46bb-affb-e02d61c1c739,Gluten-Free Spices #35,"High quality, select items in the Gluten-Free Spices #35 department."
b8947a19-6336-49d5-85fd-609ef11c7a2c,Premium Extracts #35,"High quality, select items in the Premium Extracts #35 department."
1a5dd8e1-ee15-4a8c-b399-65880352732f,Organic Beverages #35,"High quality, select items in the Organic Beverages #35 department."
c5353269-b514-4018-be73-e1f056dc96bc,Gourmet Condiments #35,"High quality, select items in the Gourmet Condiments #35 department."
125d70f4-859e-490c-872b-aa505d47264f,Fresh Confections #35,"High quality, select items in the Fresh Confections #35 department."
dc51aaf3-6307-4e1c-8cec-f1423923fea5,Selected Dairy #35,"High quality, select items in the Selected Dairy #35 department."
478033bb-8701-4aaf-8970-ee03663d09ee,Signature Grains #35,"High quality, select items in the Signature Grains #35 department."
68e37ee8-a586-41db-8c70-0efb1779ebed,Artisanal Meats #35,"High quality, select items in the Artisanal Meats #35 department."
c47a6476-355f-4b04-b2cb-71c404f0ec24,Local Produce #35,"High quality, select items in the Local Produce #35 department."
672b935b-f5bc-424b-bacf-907523491d7a,Imported Seafood #35,"High quality, select items in the Imported Seafood #35 department."
4d361c4e-cfc0-43a9-917b-871008c6b360,Specialty Snacks #35,"High quality, select items in the Specialty Snacks #35 department."
ce755970-dbff-4a58-aaf8-79808ab6c087,Deluxe Breads #35,"High quality, select items in the Deluxe Breads #35 department."
896ea714-874e-4095-9d26-f07eb2dc405e,Traditional Desserts #35,"High quality, select items in the Traditional Desserts #35 department."
4b1501bb-f296-4a10-bccb-41761f8e1ab0,Vintage Sauces #35,"High quality, select items in the Vintage Sauces #35 department."
1302f627-546a-43b4-8745-7579f516a541,Eco-Friendly Beverages #35,"High quality, select items in the Eco-Friendly Beverages #35 department."
cb9d0634-8bbe-46dd-ba35-3341d44f4a21,Diet Spices #35,"High quality, select items in the Diet Spices #35 department."
a658351e-8940-4dc8-be15-5d19255d1b8b,Gluten-Free Oils #35,"High quality, select items in the Gluten-Free Oils #35 department."
09e10897-c1e4-4c94-8496-cf614ac44099,Premium Beverages #36,"High quality, select items in the Premium Beverages #36 department."
fff7cb58-c6a8-4c0a-ada5-1909a2050476,Organic Condiments #36,"High quality, select items in the Organic Condiments #36 department."
36502ee0-82d1-4968-9aad-c7ad72623972,Gourmet Confections #36,"High quality, select items in the Gourmet Confections #36 department."
a0b041a5-89dd-49fb-bd5b-9a9682182017,Fresh Dairy #36,"High quality, select items in the Fresh Dairy #36 department."
401160b9-58b5-4fad-8dbc-daa9c566fadc,Selected Grains #36,"High quality, select items in the Selected Grains #36 department."
51b8113b-267f-4bc4-b897-b959feb5983f,Signature Meats #36,"High quality, select items in the Signature Meats #36 department."
de0d2017-92fc-4f31-a50e-22f368e37503,Artisanal Produce #36,"High quality, select items in the Artisanal Produce #36 department."
